time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633358006,155172,True,1459,1083,-54,12,-55,2021-10-04T17:33:26,1633358006.156919,2021-10-04T17:33:26
1633358006,735194,True,1460,1084,-53,12,-53,2021-10-04T17:33:26,1633358006.737567,2021-10-04T17:33:26
1633358009,415393,True,1461,1085,-52,12,-52,2021-10-04T17:33:29,1633358009.419441,2021-10-04T17:33:29
1633358010,35653,True,1462,1086,-55,12,-56,2021-10-04T17:33:30,1633358010.037292,2021-10-04T17:33:30
1633358010,635719,True,1463,1087,-57,12,-57,2021-10-04T17:33:30,1633358010.637634,2021-10-04T17:33:30
1633358011,215253,True,1464,1088,-54,14,-54,2021-10-04T17:33:31,1633358011.216908,2021-10-04T17:33:31
1633358011,825305,True,1465,1089,-51,12,-52,2021-10-04T17:33:31,1633358011.828294,2021-10-04T17:33:31
1633358012,405402,True,1466,1090,-58,12,-58,2021-10-04T17:33:32,1633358012.40763,2021-10-04T17:33:32
1633358012,985379,True,1467,1091,-60,13,-60,2021-10-04T17:33:32,1633358012.987087,2021-10-04T17:33:32
1633358016,235155,True,1468,1093,-53,12,-54,2021-10-04T17:33:36,1633358016.236994,2021-10-04T17:33:36
1633358016,815177,True,1469,1094,-52,12,-52,2021-10-04T17:33:36,1633358016.816875,2021-10-04T17:33:36
1633358017,405288,True,1470,1095,-50,12,-51,2021-10-04T17:33:37,1633358017.407011,2021-10-04T17:33:37
1633358017,985195,True,1471,1096,-51,13,-51,2021-10-04T17:33:37,1633358017.987109,2021-10-04T17:33:37
1633358018,565154,True,1472,1097,-52,12,-52,2021-10-04T17:33:38,1633358018.566792,2021-10-04T17:33:38
1633358019,145313,True,1473,1098,-52,11,-53,2021-10-04T17:33:39,1633358019.148578,2021-10-04T17:33:39
1633358021,835399,True,1474,1099,-61,12,-62,2021-10-04T17:33:41,1633358021.837306,2021-10-04T17:33:41
1633358022,425175,True,1475,1100,-60,12,-60,2021-10-04T17:33:42,1633358022.427129,2021-10-04T17:33:42
1633358023,25446,True,1476,1101,-59,11,-60,2021-10-04T17:33:43,1633358023.027299,2021-10-04T17:33:43
1633358023,615256,True,1477,1102,-59,12,-60,2021-10-04T17:33:43,1633358023.617333,2021-10-04T17:33:43
1633358024,195204,True,1478,1103,-59,12,-60,2021-10-04T17:33:44,1633358024.197243,2021-10-04T17:33:44
1633358024,775379,True,1479,1104,-56,12,-57,2021-10-04T17:33:44,1633358024.778475,2021-10-04T17:33:44
1633358025,375128,True,1480,1105,-56,13,-57,2021-10-04T17:33:45,1633358025.37675,2021-10-04T17:33:45
1633358028,65523,True,1481,1106,-54,12,-55,2021-10-04T17:33:48,1633358028.06729,2021-10-04T17:33:48
1633358028,665133,True,1482,1107,-56,12,-56,2021-10-04T17:33:48,1633358028.666959,2021-10-04T17:33:48
1633358029,245825,True,1483,1108,-56,12,-57,2021-10-04T17:33:49,1633358029.247414,2021-10-04T17:33:49
1633358029,825195,True,1484,1109,-57,13,-58,2021-10-04T17:33:49,1633358029.82722,2021-10-04T17:33:49
1633358030,405530,True,1485,1110,-60,12,-61,2021-10-04T17:33:50,1633358030.407176,2021-10-04T17:33:50
1633358030,995490,True,1486,1111,-61,12,-62,2021-10-04T17:33:50,1633358030.997308,2021-10-04T17:33:50
1633358031,586104,True,1487,1112,-55,13,-55,2021-10-04T17:33:51,1633358031.587884,2021-10-04T17:33:51
1633358034,275396,True,1488,1113,-59,12,-60,2021-10-04T17:33:54,1633358034.27704,2021-10-04T17:33:54
1633358034,855219,True,1489,1114,-61,12,-62,2021-10-04T17:33:54,1633358034.857037,2021-10-04T17:33:54
1633358035,455189,True,1490,1115,-59,12,-60,2021-10-04T17:33:55,1633358035.45683,2021-10-04T17:33:55
1633358036,45313,True,1491,1116,-59,12,-59,2021-10-04T17:33:56,1633358036.047374,2021-10-04T17:33:56
1633358036,625148,True,1492,1117,-57,13,-57,2021-10-04T17:33:56,1633358036.626852,2021-10-04T17:33:56
1633358037,215147,True,1493,1118,-56,12,-57,2021-10-04T17:33:57,1633358037.217672,2021-10-04T17:33:57
1633358037,795131,True,1494,1119,-54,12,-55,2021-10-04T17:33:57,1633358037.797034,2021-10-04T17:33:57
1633358040,475387,True,1495,1120,-51,13,-52,2021-10-04T17:34:00,1633358040.476983,2021-10-04T17:34:00
1633358041,55158,True,1496,1121,-51,13,-52,2021-10-04T17:34:01,1633358041.057164,2021-10-04T17:34:01
1633358041,635161,True,1497,1122,-54,12,-55,2021-10-04T17:34:01,1633358041.637023,2021-10-04T17:34:01
1633358042,215176,True,1498,1123,-59,12,-60,2021-10-04T17:34:02,1633358042.217108,2021-10-04T17:34:02
1633358042,825106,True,1499,1124,-54,13,-54,2021-10-04T17:34:02,1633358042.826714,2021-10-04T17:34:02
1633358043,435097,True,1500,1125,-51,13,-52,2021-10-04T17:34:03,1633358043.4367,2021-10-04T17:34:03
1633358044,15372,True,1501,1126,-55,12,-55,2021-10-04T17:34:04,1633358044.018145,2021-10-04T17:34:04
1633358046,715396,True,1502,1127,-51,13,-52,2021-10-04T17:34:06,1633358046.717053,2021-10-04T17:34:06
1633358047,315095,True,1503,1128,-52,12,-52,2021-10-04T17:34:07,1633358047.316854,2021-10-04T17:34:07
1633358047,905546,True,1504,1129,-52,12,-53,2021-10-04T17:34:07,1633358047.907216,2021-10-04T17:34:07
1633358048,525111,True,1505,1130,-54,12,-55,2021-10-04T17:34:08,1633358048.527232,2021-10-04T17:34:08
1633358049,145123,True,1506,1131,-59,12,-60,2021-10-04T17:34:09,1633358049.147273,2021-10-04T17:34:09
1633358049,735194,True,1507,1132,-70,11,-71,2021-10-04T17:34:09,1633358049.737282,2021-10-04T17:34:09
1633358050,315129,True,1508,1133,-63,12,-64,2021-10-04T17:34:10,1633358050.317081,2021-10-04T17:34:10
1633358053,35701,True,1509,1134,-54,12,-55,2021-10-04T17:34:13,1633358053.037607,2021-10-04T17:34:13
1633358053,615154,True,1510,1135,-52,12,-52,2021-10-04T17:34:13,1633358053.61711,2021-10-04T17:34:13
1633358054,205136,True,1511,1136,-50,12,-51,2021-10-04T17:34:14,1633358054.206826,2021-10-04T17:34:14
1633358054,785396,True,1512,1137,-51,13,-52,2021-10-04T17:34:14,1633358054.787344,2021-10-04T17:34:14
1633358055,375170,True,1513,1138,-56,12,-56,2021-10-04T17:34:15,1633358055.377121,2021-10-04T17:34:15
1633358055,975101,True,1514,1139,-56,11,-57,2021-10-04T17:34:15,1633358055.977119,2021-10-04T17:34:15
1633358056,575199,True,1515,1140,-55,12,-56,2021-10-04T17:34:16,1633358056.577091,2021-10-04T17:34:16
1633358059,285686,True,1516,1141,-53,12,-53,2021-10-04T17:34:19,1633358059.287259,2021-10-04T17:34:19
1633358059,865296,True,1517,1142,-59,12,-59,2021-10-04T17:34:19,1633358059.867019,2021-10-04T17:34:19
1633358060,455104,True,1518,1143,-66,10,-68,2021-10-04T17:34:20,1633358060.456825,2021-10-04T17:34:20
1633358061,66105,True,1519,1144,-67,12,-67,2021-10-04T17:34:21,1633358061.068063,2021-10-04T17:34:21
1633358061,645112,True,1520,1145,-61,12,-62,2021-10-04T17:34:21,1633358061.646821,2021-10-04T17:34:21
1633358062,255120,True,1521,1146,-54,12,-54,2021-10-04T17:34:22,1633358062.256795,2021-10-04T17:34:22
1633358062,835121,True,1522,1147,-50,12,-51,2021-10-04T17:34:22,1633358062.837779,2021-10-04T17:34:22
1633358065,565554,True,1523,1148,-51,13,-52,2021-10-04T17:34:25,1633358065.56712,2021-10-04T17:34:25
1633358066,155279,True,1524,1149,-53,12,-53,2021-10-04T17:34:26,1633358066.157289,2021-10-04T17:34:26
1633358066,735951,True,1525,1150,-55,12,-55,2021-10-04T17:34:26,1633358066.738323,2021-10-04T17:34:26
1633358067,325590,True,1526,1151,-56,12,-57,2021-10-04T17:34:27,1633358067.328979,2021-10-04T17:34:27
1633358067,915130,True,1527,1152,-54,12,-55,2021-10-04T17:34:27,1633358067.916882,2021-10-04T17:34:27
1633358068,535110,True,1528,1153,-53,13,-53,2021-10-04T17:34:28,1633358068.536802,2021-10-04T17:34:28
1633358069,125625,True,1529,1154,-60,13,-60,2021-10-04T17:34:29,1633358069.127557,2021-10-04T17:34:29
1633358071,855478,True,1530,1155,-52,12,-53,2021-10-04T17:34:31,1633358071.857033,2021-10-04T17:34:31
1633358072,445276,True,1531,1156,-51,12,-52,2021-10-04T17:34:32,1633358072.446971,2021-10-04T17:34:32
1633358073,25045,True,1532,1157,-52,12,-53,2021-10-04T17:34:33,1633358073.026684,2021-10-04T17:34:33
1633358073,645235,True,1533,1158,-53,12,-54,2021-10-04T17:34:33,1633358073.647197,2021-10-04T17:34:33
1633358074,225140,True,1534,1159,-63,12,-64,2021-10-04T17:34:34,1633358074.227108,2021-10-04T17:34:34
1633358074,817129,True,1535,1160,-56,12,-56,2021-10-04T17:34:34,1633358074.818862,2021-10-04T17:34:34
1633358075,405286,True,1536,1161,-54,12,-54,2021-10-04T17:34:35,1633358075.40694,2021-10-04T17:34:35
1633358078,125380,True,1537,1162,-53,12,-54,2021-10-04T17:34:38,1633358078.127373,2021-10-04T17:34:38
1633358078,705076,True,1538,1163,-52,12,-53,2021-10-04T17:34:38,1633358078.706758,2021-10-04T17:34:38
1633358079,285148,True,1539,1164,-57,14,-57,2021-10-04T17:34:39,1633358079.287004,2021-10-04T17:34:39
1633358079,865101,True,1540,1165,-59,12,-60,2021-10-04T17:34:39,1633358079.866868,2021-10-04T17:34:39
1633358080,455455,True,1541,1166,-59,12,-60,2021-10-04T17:34:40,1633358080.457139,2021-10-04T17:34:40
1633358081,35136,True,1542,1167,-58,13,-58,2021-10-04T17:34:41,1633358081.036829,2021-10-04T17:34:41
1633358081,615094,True,1543,1168,-56,12,-57,2021-10-04T17:34:41,1633358081.617153,2021-10-04T17:34:41
1633358084,335547,True,1544,1169,-56,12,-57,2021-10-04T17:34:44,1633358084.337163,2021-10-04T17:34:44
1633358084,915071,True,1545,1170,-61,11,-62,2021-10-04T17:34:44,1633358084.916733,2021-10-04T17:34:44
1633358085,505090,True,1546,1171,-63,11,-63,2021-10-04T17:34:45,1633358085.506714,2021-10-04T17:34:45
1633358086,85271,True,1547,1172,-56,12,-57,2021-10-04T17:34:46,1633358086.086936,2021-10-04T17:34:46
1633358086,675261,True,1548,1173,-52,12,-53,2021-10-04T17:34:46,1633358086.676949,2021-10-04T17:34:46
1633358087,265097,True,1549,1174,-50,11,-51,2021-10-04T17:34:47,1633358087.266788,2021-10-04T17:34:47
1633358087,845080,True,1550,1175,-52,14,-52,2021-10-04T17:34:47,1633358087.846745,2021-10-04T17:34:47
1633358090,535323,True,1551,1176,-52,12,-53,2021-10-04T17:34:50,1633358090.537051,2021-10-04T17:34:50
1633358091,145703,True,1552,1177,-58,13,-59,2021-10-04T17:34:51,1633358091.147619,2021-10-04T17:34:51
1633358091,745120,True,1553,1178,-62,11,-63,2021-10-04T17:34:51,1633358091.746917,2021-10-04T17:34:51
1633358092,325100,True,1554,1179,-53,12,-54,2021-10-04T17:34:52,1633358092.327584,2021-10-04T17:34:52
1633358092,915376,True,1555,1180,-58,12,-59,2021-10-04T17:34:52,1633358092.917038,2021-10-04T17:34:52
1633358093,515021,True,1556,1181,-58,12,-58,2021-10-04T17:34:53,1633358093.516798,2021-10-04T17:34:53
1633358094,96262,True,1557,1182,-52,12,-52,2021-10-04T17:34:54,1633358094.098226,2021-10-04T17:34:54
1633358096,795482,True,1558,1183,-52,12,-52,2021-10-04T17:34:56,1633358096.797671,2021-10-04T17:34:56
1633358097,385044,True,1559,1184,-55,12,-56,2021-10-04T17:34:57,1633358097.387829,2021-10-04T17:34:57
1633358097,975288,True,1560,1185,-63,12,-64,2021-10-04T17:34:57,1633358097.977233,2021-10-04T17:34:57
1633358098,555067,True,1561,1186,-62,10,-63,2021-10-04T17:34:58,1633358098.556978,2021-10-04T17:34:58
1633358099,135216,True,1562,1187,-63,12,-64,2021-10-04T17:34:59,1633358099.137204,2021-10-04T17:34:59
1633358099,715071,True,1563,1188,-55,12,-56,2021-10-04T17:34:59,1633358099.716851,2021-10-04T17:34:59
1633358100,334980,True,1564,1189,-53,12,-54,2021-10-04T17:35:00,1633358100.336719,2021-10-04T17:35:00
1633358103,25308,True,1565,1190,-51,13,-52,2021-10-04T17:35:03,1633358103.026951,2021-10-04T17:35:03
1633358103,615256,True,1566,1191,-51,13,-51,2021-10-04T17:35:03,1633358103.617022,2021-10-04T17:35:03
1633358104,205138,True,1567,1192,-51,14,-51,2021-10-04T17:35:04,1633358104.206773,2021-10-04T17:35:04
1633358104,795234,True,1568,1193,-52,12,-53,2021-10-04T17:35:04,1633358104.797158,2021-10-04T17:35:04
1633358105,385082,True,1569,1194,-61,13,-61,2021-10-04T17:35:05,1633358105.386835,2021-10-04T17:35:05
1633358105,975209,True,1570,1195,-55,13,-55,2021-10-04T17:35:05,1633358105.978382,2021-10-04T17:35:05
1633358106,575179,True,1571,1196,-56,12,-56,2021-10-04T17:35:06,1633358106.576881,2021-10-04T17:35:06
1633358109,287861,True,1572,1197,-52,13,-53,2021-10-04T17:35:09,1633358109.289786,2021-10-04T17:35:09
1633358109,875207,True,1573,1198,-52,12,-53,2021-10-04T17:35:09,1633358109.877077,2021-10-04T17:35:09
1633358110,475455,True,1574,1199,-52,12,-53,2021-10-04T17:35:10,1633358110.477087,2021-10-04T17:35:10
1633358111,54958,True,1575,1200,-54,12,-55,2021-10-04T17:35:11,1633358111.056708,2021-10-04T17:35:11
1633358111,635072,True,1576,1201,-59,11,-60,2021-10-04T17:35:11,1633358111.63673,2021-10-04T17:35:11
1633358112,215043,True,1577,1202,-60,13,-60,2021-10-04T17:35:12,1633358112.216753,2021-10-04T17:35:12
1633358112,835024,True,1578,1203,-54,13,-54,2021-10-04T17:35:12,1633358112.836654,2021-10-04T17:35:12
1633358115,515549,True,1579,1204,-55,12,-55,2021-10-04T17:35:15,1633358115.517559,2021-10-04T17:35:15
1633358116,95018,True,1580,1205,-59,12,-60,2021-10-04T17:35:16,1633358116.096826,2021-10-04T17:35:16
1633358116,714963,True,1581,1206,-59,12,-59,2021-10-04T17:35:16,1633358116.716722,2021-10-04T17:35:16
1633358117,315024,True,1582,1207,-56,13,-57,2021-10-04T17:35:17,1633358117.316745,2021-10-04T17:35:17
1633358117,895084,True,1583,1208,-56,12,-56,2021-10-04T17:35:17,1633358117.896749,2021-10-04T17:35:17
1633358118,475032,True,1584,1209,-59,12,-60,2021-10-04T17:35:18,1633358118.476792,2021-10-04T17:35:18
1633358119,55034,True,1585,1210,-61,12,-61,2021-10-04T17:35:19,1633358119.056726,2021-10-04T17:35:19
1633358123,665455,True,1586,1211,-52,12,-53,2021-10-04T17:35:23,1633358123.66757,2021-10-04T17:35:23
1633358124,255140,True,1587,1212,-56,13,-57,2021-10-04T17:35:24,1633358124.25682,2021-10-04T17:35:24
1633358124,855153,True,1588,1213,-70,11,-70,2021-10-04T17:35:24,1633358124.857155,2021-10-04T17:35:24
1633358125,435051,True,1589,1214,-69,10,-70,2021-10-04T17:35:25,1633358125.436731,2021-10-04T17:35:25
1633358126,15040,True,1590,1215,-51,12,-52,2021-10-04T17:35:26,1633358126.016686,2021-10-04T17:35:26
1633358126,634972,True,1591,1216,-55,12,-55,2021-10-04T17:35:26,1633358126.637953,2021-10-04T17:35:26
1633358127,235427,True,1592,1217,-66,12,-67,2021-10-04T17:35:27,1633358127.237085,2021-10-04T17:35:27
1633358129,945599,True,1593,1218,-54,12,-55,2021-10-04T17:35:29,1633358129.94736,2021-10-04T17:35:29
1633358130,544994,True,1594,1219,-55,13,-56,2021-10-04T17:35:30,1633358130.546948,2021-10-04T17:35:30
1633358131,165024,True,1595,1220,-56,12,-56,2021-10-04T17:35:31,1633358131.166702,2021-10-04T17:35:31
1633358131,745217,True,1596,1221,-55,12,-55,2021-10-04T17:35:31,1633358131.746876,2021-10-04T17:35:31
1633358132,324951,True,1597,1222,-54,13,-54,2021-10-04T17:35:32,1633358132.326636,2021-10-04T17:35:32
1633358132,945184,True,1598,1223,-54,12,-55,2021-10-04T17:35:32,1633358132.94699,2021-10-04T17:35:32
1633358133,535128,True,1599,1224,-56,12,-56,2021-10-04T17:35:33,1633358133.537353,2021-10-04T17:35:33
1633358136,275587,True,1600,1225,-53,12,-53,2021-10-04T17:35:36,1633358136.277512,2021-10-04T17:35:36
1633358136,854933,True,1601,1226,-52,12,-52,2021-10-04T17:35:36,1633358136.85669,2021-10-04T17:35:36
1633358137,465031,True,1602,1227,-52,12,-52,2021-10-04T17:35:37,1633358137.46672,2021-10-04T17:35:37
1633358138,45026,True,1603,1228,-50,12,-51,2021-10-04T17:35:38,1633358138.046641,2021-10-04T17:35:38
1633358138,635061,True,1604,1229,-50,13,-51,2021-10-04T17:35:38,1633358138.636972,2021-10-04T17:35:38
1633358139,215128,True,1605,1230,-51,13,-51,2021-10-04T17:35:39,1633358139.217026,2021-10-04T17:35:39
1633358139,795107,True,1606,1231,-53,12,-54,2021-10-04T17:35:39,1633358139.798747,2021-10-04T17:35:39
1633358142,515799,True,1607,1232,-58,12,-59,2021-10-04T17:35:42,1633358142.517404,2021-10-04T17:35:42
1633358143,105032,True,1608,1233,-57,12,-58,2021-10-04T17:35:43,1633358143.106746,2021-10-04T17:35:43
1633358143,695148,True,1609,1234,-60,12,-61,2021-10-04T17:35:43,1633358143.697714,2021-10-04T17:35:43
1633358144,284954,True,1610,1235,-62,11,-63,2021-10-04T17:35:44,1633358144.287456,2021-10-04T17:35:44
1633358144,894952,True,1611,1236,-70,10,-71,2021-10-04T17:35:44,1633358144.896634,2021-10-04T17:35:44
1633358145,514960,True,1612,1237,-61,13,-61,2021-10-04T17:35:45,1633358145.51693,2021-10-04T17:35:45
1633358146,115213,True,1613,1238,-55,12,-56,2021-10-04T17:35:46,1633358146.116894,2021-10-04T17:35:46
1633358148,845647,True,1614,1239,-62,11,-63,2021-10-04T17:35:48,1633358148.847304,2021-10-04T17:35:48
1633358149,424896,True,1615,1240,-59,12,-60,2021-10-04T17:35:49,1633358149.426887,2021-10-04T17:35:49
1633358150,15131,True,1616,1241,-54,13,-55,2021-10-04T17:35:50,1633358150.016722,2021-10-04T17:35:50
1633358150,595125,True,1617,1242,-51,12,-51,2021-10-04T17:35:50,1633358150.596839,2021-10-04T17:35:50
1633358151,185023,True,1618,1243,-51,13,-52,2021-10-04T17:35:51,1633358151.186765,2021-10-04T17:35:51
1633358151,786183,True,1619,1244,-53,12,-54,2021-10-04T17:35:51,1633358151.787818,2021-10-04T17:35:51
1633358152,375674,True,1620,1245,-55,14,-55,2021-10-04T17:35:52,1633358152.380317,2021-10-04T17:35:52
1633358155,135366,True,1621,1246,-50,12,-50,2021-10-04T17:35:55,1633358155.136977,2021-10-04T17:35:55
1633358155,736201,True,1622,1247,-55,12,-56,2021-10-04T17:35:55,1633358155.73875,2021-10-04T17:35:55
1633358156,314960,True,1623,1248,-60,13,-60,2021-10-04T17:35:56,1633358156.316713,2021-10-04T17:35:56
1633358156,915120,True,1624,1249,-58,12,-59,2021-10-04T17:35:56,1633358156.917098,2021-10-04T17:35:56
1633358157,495138,True,1625,1250,-52,12,-52,2021-10-04T17:35:57,1633358157.497143,2021-10-04T17:35:57
1633358158,95146,True,1626,1251,-50,13,-51,2021-10-04T17:35:58,1633358158.096801,2021-10-04T17:35:58
1633358158,705064,True,1627,1252,-50,12,-51,2021-10-04T17:35:58,1633358158.708131,2021-10-04T17:35:58
1633358161,405293,True,1628,1253,-70,10,-71,2021-10-04T17:36:01,1633358161.407063,2021-10-04T17:36:01
1633358162,4959,True,1629,1254,-66,11,-67,2021-10-04T17:36:02,1633358162.00666,2021-10-04T17:36:02
1633358162,584938,True,1630,1255,-59,11,-60,2021-10-04T17:36:02,1633358162.587234,2021-10-04T17:36:02
1633358163,165086,True,1631,1256,-56,12,-57,2021-10-04T17:36:03,1633358163.167299,2021-10-04T17:36:03
1633358163,764913,True,1632,1257,-55,11,-55,2021-10-04T17:36:03,1633358163.76689,2021-10-04T17:36:03
1633358164,374857,True,1633,1258,-56,12,-56,2021-10-04T17:36:04,1633358164.376508,2021-10-04T17:36:04
1633358164,975625,True,1634,1259,-59,12,-60,2021-10-04T17:36:04,1633358164.97736,2021-10-04T17:36:04
1633358167,675440,True,1635,1260,-55,13,-55,2021-10-04T17:36:07,1633358167.677038,2021-10-04T17:36:07
1633358168,254927,True,1636,1261,-52,12,-52,2021-10-04T17:36:08,1633358168.256674,2021-10-04T17:36:08
1633358168,855108,True,1637,1262,-65,12,-65,2021-10-04T17:36:08,1633358168.856988,2021-10-04T17:36:08
1633358169,435130,True,1638,1263,-53,12,-54,2021-10-04T17:36:09,1633358169.436783,2021-10-04T17:36:09
1633358170,26642,True,1639,1264,-52,12,-53,2021-10-04T17:36:10,1633358170.028306,2021-10-04T17:36:10
1633358170,615132,True,1640,1265,-53,12,-54,2021-10-04T17:36:10,1633358170.617271,2021-10-04T17:36:10
1633358171,234951,True,1641,1266,-52,12,-52,2021-10-04T17:36:11,1633358171.238646,2021-10-04T17:36:11
1633358173,955471,True,1642,1267,-77,7,-77,2021-10-04T17:36:13,1633358173.95705,2021-10-04T17:36:13
1633358174,564982,True,1643,1268,-54,11,-56,2021-10-04T17:36:14,1633358174.566778,2021-10-04T17:36:14
1633358175,165097,True,1644,1269,-62,11,-63,2021-10-04T17:36:15,1633358175.166795,2021-10-04T17:36:15
1633358175,775157,True,1645,1270,-51,12,-52,2021-10-04T17:36:15,1633358175.776822,2021-10-04T17:36:15
1633358176,365486,True,1646,1271,-55,13,-56,2021-10-04T17:36:16,1633358176.367434,2021-10-04T17:36:16
1633358176,964951,True,1647,1272,-57,12,-58,2021-10-04T17:36:16,1633358176.968478,2021-10-04T17:36:16
1633358177,554912,True,1648,1273,-56,12,-57,2021-10-04T17:36:17,1633358177.556777,2021-10-04T17:36:17
1633358182,166211,True,1649,1274,-54,11,-56,2021-10-04T17:36:22,1633358182.167988,2021-10-04T17:36:22
1633358182,755431,True,1650,1275,-77,6,-78,2021-10-04T17:36:22,1633358182.757029,2021-10-04T17:36:22
1633358183,344933,True,1651,1276,-61,13,-61,2021-10-04T17:36:23,1633358183.34656,2021-10-04T17:36:23
1633358183,924927,True,1652,1277,-55,12,-56,2021-10-04T17:36:23,1633358183.927284,2021-10-04T17:36:23
1633358184,534921,True,1653,1278,-55,12,-56,2021-10-04T17:36:24,1633358184.536611,2021-10-04T17:36:24
1633358185,124916,True,1654,1279,-61,11,-62,2021-10-04T17:36:25,1633358185.126907,2021-10-04T17:36:25
1633358185,725140,True,1655,1280,-71,9,-72,2021-10-04T17:36:25,1633358185.727405,2021-10-04T17:36:25
1633358188,445297,True,1656,1281,-57,12,-57,2021-10-04T17:36:28,1633358188.446927,2021-10-04T17:36:28
